state,vertex,lat,lon
Alaska,0,70.0187,-141.0205
Alaska,1,70.1292,-141.7291
Alaska,2,70.4515,-144.8163
Alaska,3,70.7471,-148.4583
Alaska,4,70.7923,-151.1609
Alaska,5,71.1470,-152.6221
Alaska,6,71.1185,-153.9954
Alaska,7,71.4307,-154.8853
Alaska,8,71.5232,-156.7529
Alaska,9,71.2796,-157.9449
Alaska,10,71.2249,-159.6313
Alaska,11,70.6363,-161.8671
Alaska,12,70.0843,-163.5809
Alaska,13,69.3028,-165.2399
Alaska,14,69.1782,-166.8768
Alaska,15,68.3344,-168.0414
Alaska,16,67.6844,-165.9155
Alaska,17,67.2933,-164.6082
Alaska,18,66.7789,-164.0149
Alaska,19,66.5810,-165.7507
Alaska,20,66.2867,-167.5745
Alaska,21,66.0269,-168.9862
Alaska,22,65.4970,-168.9478
Alaska,23,65.0420,-167.4756
Alaska,24,64.3922,-167.0142
Alaska,25,64.0554,-165.7343
Alaska,26,64.0193,-163.2294
Alaska,27,63.9615,-162.1143
Alaska,28,63.6877,-163.6029
Alaska,29,63.4530,-165.3717
Alaska,30,62.4133,-166.3715
Alaska,31,61.6534,-166.9867
Alaska,32,60.8556,-166.4429
Alaska,33,60.5357,-167.8381
Alaska,34,59.5482,-167.7118
Alaska,35,59.4115,-165.8002
Alaska,36,59.3696,-164.5972
Alaska,37,59.1168,-162.8558
Alaska,38,58.1185,-162.5427
Alaska,39,58.1359,-160.6421
Alaska,40,58.0285,-159.5050
Alaska,41,57.6336,-158.8953
Alaska,42,56.9090,-159.9060
Alaska,43,56.3926,-160.6531
Alaska,44,56.2342,-161.8835
Alaska,45,55.7240,-162.9822
Alaska,46,55.2478,-164.3994
Alaska,47,54.7753,-165.3168
Alaska,48,54.1463,-167.1075
Alaska,49,53.5632,-168.5852
Alaska,50,53.1402,-169.9146
Alaska,51,52.5964,-169.5959
Alaska,52,52.9089,-168.2227
Alaska,53,54.2139,-162.7734
Alaska,54,54.6786,-159.1452
Alaska,55,55.6567,-155.4634
Alaska,56,57.3510,-152.1400
Alaska,57,59.2209,-150.8203
Alaska,58,59.7695,-147.4461
Alaska,59,60.3521,-145.9850
Alaska,60,59.8917,-144.1544
Alaska,61,59.8172,-141.6811
Alaska,62,59.5225,-140.5124
Alaska,63,59.0292,-138.8548
Alaska,64,57.9032,-136.8526
Alaska,65,56.9157,-136.0725
Alaska,66,56.1555,-134.9794
Alaska,67,55.3237,-134.0057
Alaska,68,54.6341,-133.6418
Alaska,69,54.7135,-130.6261
Alaska,70,55.2869,-129.9930
Alaska,71,55.9869,-130.0108
Alaska,72,56.1057,-130.1083
Alaska,73,56.6086,-131.5887
Alaska,74,57.8404,-132.8755
Alaska,75,58.7276,-133.8423
Alaska,76,59.3108,-134.9121
Alaska,77,59.8020,-135.4724
Alaska,78,59.6039,-136.3445
Alaska,79,59.1619,-136.8251
Alaska,80,59.2441,-137.6079
Alaska,81,60.0902,-139.2119
Alaska,82,60.3575,-139.0938
Alaska,83,60.1866,-140.0056
Alaska,84,60.3059,-140.9999
Alaska,85,70.0187,-141.0205
Alabama,0,35.0041,-88.1955
Alabama,1,34.9918,-85.6068
Alabama,2,32.8404,-85.1756
Alabama,3,32.2593,-84.8927
Alabama,4,32.1535,-85.0342
Alabama,5,31.7947,-85.1358
Alabama,6,31.5200,-85.0438
Alabama,7,31.3384,-85.0836
Alabama,8,31.2093,-85.1070
Alabama,9,31.0023,-84.9944
Alabama,10,30.9953,-87.6009
Alabama,11,30.9423,-87.5926
Alabama,12,30.8539,-87.6256
Alabama,13,30.6745,-87.4072
Alabama,14,30.4404,-87.3688
Alabama,15,30.1463,-87.5240
Alabama,16,30.1546,-88.3864
Alabama,17,31.8939,-88.4743
Alabama,18,34.8938,-88.1021
Alabama,19,34.9479,-88.1721
Alabama,20,34.9107,-88.1461
Arkansas,0,33.0225,-94.0416
Arkansas,1,33.0075,-91.2057
Arkansas,2,33.1180,-91.1989
Arkansas,3,33.1824,-91.1041
Arkansas,4,33.3053,-91.1343
Arkansas,5,33.4211,-91.1646
Arkansas,6,33.4337,-91.2263
Arkansas,7,33.5403,-91.2524
Arkansas,8,33.6112,-91.1797
Arkansas,9,33.6855,-91.2524
Arkansas,10,33.6946,-91.1261
Arkansas,11,33.7883,-91.1412
Arkansas,12,33.7700,-91.0451
Arkansas,13,33.8328,-91.0341
Arkansas,14,33.9399,-91.0863
Arkansas,15,34.0208,-90.9256
Arkansas,16,34.0856,-90.9036
Arkansas,17,34.1345,-90.9586
Arkansas,18,34.1675,-90.9132
Arkansas,19,34.1380,-90.8501
Arkansas,20,34.2311,-90.9325
Arkansas,21,34.3446,-90.6935
Arkansas,22,34.4409,-90.5603
Arkansas,23,34.5348,-90.5548
Arkansas,24,34.5959,-90.5768
Arkansas,25,34.7213,-90.5301
Arkansas,26,34.7574,-90.5328
Arkansas,27,34.8780,-90.4546
Arkansas,28,34.8454,-90.3529
Arkansas,29,34.8690,-90.2911
Arkansas,30,35.0255,-90.3104
Arkansas,31,35.1154,-90.2843
Arkansas,32,35.1323,-90.1772
Arkansas,33,35.1985,-90.1112
Arkansas,34,35.2826,-90.1524
Arkansas,35,35.4383,-90.1332
Arkansas,36,35.5579,-90.0206
Arkansas,37,35.6740,-89.9780
Arkansas,38,35.7287,-89.9547
Arkansas,39,35.9169,-89.6594
Arkansas,40,35.9658,-89.6883
Arkansas,41,36.0013,-89.7130
Arkansas,42,35.9958,-90.3735
Arkansas,43,36.1268,-90.2664
Arkansas,44,36.2875,-90.0934
Arkansas,45,36.3892,-90.0742
Arkansas,46,36.4180,-90.1511
Arkansas,47,36.4997,-90.1566
Arkansas,48,36.4986,-94.6198
Arkansas,49,35.3801,-94.4412
Arkansas,50,33.6318,-94.4893
Arkansas,51,33.6421,-94.4522
Arkansas,52,33.5597,-94.4000
Arkansas,53,33.5883,-94.2462
Arkansas,54,33.5872,-94.1885
Arkansas,55,33.5345,-94.0375
Arkansas,56,33.4314,-94.0430
Arkansas,57,33.0213,-94.0430
Arizona,0,36.9993,-112.5989
Arizona,1,37.0004,-110.8630
Arizona,2,37.0004,-109.0475
Arizona,3,31.3325,-109.0503
Arizona,4,31.3325,-111.0718
Arizona,5,32.4935,-114.8126
Arizona,6,32.5184,-114.8099
Arizona,7,32.5827,-114.8044
Arizona,8,32.6246,-114.7992
Arizona,9,32.6700,-114.7474
Arizona,10,32.7457,-114.7014
Arizona,11,32.7342,-114.6176
Arizona,12,32.7422,-114.5819
Arizona,13,32.7584,-114.5393
Arizona,14,32.8167,-114.5095
Arizona,15,32.8450,-114.4696
Arizona,16,32.9107,-114.4817
Arizona,17,32.9741,-114.4803
Arizona,18,33.0317,-114.5256
Arizona,19,33.0259,-114.6094
Arizona,20,33.0317,-114.6588
Arizona,21,33.0904,-114.7096
Arizona,22,33.2065,-114.6849
Arizona,23,33.2846,-114.7220
Arizona,24,33.3546,-114.6973
Arizona,25,33.4051,-114.7258
Arizona,26,33.4120,-114.6533
Arizona,27,33.5016,-114.5888
Arizona,28,33.5317,-114.5599
Arizona,29,33.6306,-114.5187
Arizona,30,33.6786,-114.5297
Arizona,31,33.7083,-114.4940
Arizona,32,33.7609,-114.5036
Arizona,33,33.8157,-114.5284
Arizona,34,33.8545,-114.5325
Arizona,35,33.9285,-114.5380
Arizona,36,33.9530,-114.5235
Arizona,37,34.0049,-114.4748
Arizona,38,34.0299,-114.4308
Arizona,39,34.0891,-114.4363
Arizona,40,34.1357,-114.3526
Arizona,41,34.1720,-114.2908
Arizona,42,34.2044,-114.2255
Arizona,43,34.2595,-114.1685
Arizona,44,34.2572,-114.1301
Arizona,45,34.3037,-114.1397
Arizona,46,34.3664,-114.2276
Arizona,47,34.4012,-114.2633
Arizona,48,34.4534,-114.3388
Arizona,49,34.4930,-114.3608
Arizona,50,34.5292,-114.3811
Arizona,51,34.5959,-114.4377
Arizona,52,34.6547,-114.4569
Arizona,53,34.7506,-114.5297
Arizona,54,34.8172,-114.5847
Arizona,55,34.8724,-114.6341
Arizona,56,34.9490,-114.6313
Arizona,57,35.0342,-114.6351
Arizona,58,35.1019,-114.6451
Arizona,59,35.1233,-114.6190
Arizona,60,35.1716,-114.5682
Arizona,61,35.3364,-114.5984
Arizona,62,35.4506,-114.6643
Arizona,63,35.5780,-114.6753
Arizona,64,35.6171,-114.6547
Arizona,65,35.6528,-114.6918
Arizona,66,35.7053,-114.7028
Arizona,67,35.8050,-114.7093
Arizona,68,35.8679,-114.6602
Arizona,69,35.9836,-114.7426
Arizona,70,36.0891,-114.7536
Arizona,71,36.1124,-114.6794
Arizona,72,36.1423,-114.6327
Arizona,73,36.1301,-114.4872
Arizona,74,36.1445,-114.3690
Arizona,75,36.0746,-114.3038
Arizona,76,36.0602,-114.3172
Arizona,77,36.0163,-114.2451
Arizona,78,36.0402,-114.1438
Arizona,79,36.0979,-114.1150
Arizona,80,36.1101,-114.1274
Arizona,81,36.1190,-114.1054
Arizona,82,36.1989,-114.0463
Arizona,83,36.3638,-114.0450
Arizona,84,37.0001,-114.0508
California,0,41.9983,-124.4009
California,1,42.0024,-123.6237
California,2,42.0126,-123.1526
California,3,42.0075,-122.0073
California,4,41.9962,-121.2369
California,5,41.9983,-119.9982
California,6,39.0021,-120.0037
California,7,37.5555,-117.9575
California,8,36.3594,-116.3699
California,9,35.0075,-114.6368
California,10,34.9659,-114.6382
California,11,34.9107,-114.6286
California,12,34.8758,-114.6382
California,13,34.8454,-114.5970
California,14,34.7890,-114.5682
California,15,34.7269,-114.4968
California,16,34.6648,-114.4501
California,17,34.6581,-114.4597
California,18,34.5869,-114.4322
California,19,34.5235,-114.3787
California,20,34.4601,-114.3869
California,21,34.4500,-114.3361
California,22,34.4375,-114.3031
California,23,34.4024,-114.2674
California,24,34.3559,-114.1864
California,25,34.3049,-114.1383
California,26,34.2561,-114.1315
California,27,34.2595,-114.1651
California,28,34.2044,-114.2249
California,29,34.1914,-114.2221
California,30,34.1720,-114.2908
California,31,34.1368,-114.3237
California,32,34.1186,-114.3622
California,33,34.1118,-114.4089
California,34,34.0856,-114.4363
California,35,34.0276,-114.4336
California,36,34.0117,-114.4652
California,37,33.9582,-114.5119
California,38,33.9308,-114.5366
California,39,33.9058,-114.5091
California,40,33.8613,-114.5256
California,41,33.8248,-114.5215
California,42,33.7597,-114.5050
California,43,33.7083,-114.4940
California,44,33.6832,-114.5284
California,45,33.6363,-114.5242
California,46,33.5895,-114.5393
California,47,33.5528,-114.5242
California,48,33.5311,-114.5586
California,49,33.5070,-114.5778
California,50,33.4418,-114.6245
California,51,33.4142,-114.6506
California,52,33.4039,-114.7055
California,53,33.3546,-114.6973
California,54,33.3041,-114.7302
California,55,33.2858,-114.7206
California,56,33.2754,-114.6808
California,57,33.2582,-114.6698
California,58,33.2467,-114.6904
California,59,33.1720,-114.6794
California,60,33.0904,-114.7083
California,61,33.0858,-114.6918
California,62,33.0328,-114.6629
California,63,33.0501,-114.6451
California,64,33.0305,-114.6286
California,65,33.0282,-114.5888
California,66,33.0351,-114.5750
California,67,33.0328,-114.5174
California,68,32.9718,-114.4913
California,69,32.9764,-114.4775
California,70,32.9372,-114.4844
California,71,32.8427,-114.4679
California,72,32.8161,-114.5091
California,73,32.7850,-114.5311
California,74,32.7573,-114.5284
California,75,32.7503,-114.5641
California,76,32.7353,-114.6162
California,77,32.7480,-114.6986
California,78,32.7191,-114.7220
California,79,32.6868,-115.1944
California,80,32.5121,-117.3395
California,81,32.7838,-117.4823
California,82,33.0501,-117.5977
California,83,33.2341,-117.6814
California,84,33.4578,-118.0591
California,85,33.5403,-118.6290
California,86,33.7928,-118.7073
California,87,33.9582,-119.3706
California,88,34.1925,-120.0050
California,89,34.2561,-120.7164
California,90,34.5360,-120.9128
California,91,34.9749,-120.8427
California,92,35.2131,-121.1325
California,93,35.5255,-121.3220
California,94,35.9691,-121.8013
California,95,36.2808,-122.1446
California,96,36.7268,-122.1721
California,97,37.2227,-122.6871
California,98,37.7783,-122.8903
California,99,37.8965,-123.2378
California,100,38.3449,-123.3202
California,101,38.7423,-123.8338
California,102,38.9946,-123.9793
California,103,39.3088,-124.0329
California,104,39.7642,-124.0823
California,105,40.1663,-124.5314
California,106,40.4658,-124.6509
California,107,41.0110,-124.3144
California,108,41.2386,-124.3419
California,109,41.7170,-124.4545
California,110,41.9983,-124.4009
Colorado,0,37.0004,-109.0448
Colorado,1,36.9949,-102.0424
Colorado,2,41.0006,-102.0534
Colorado,3,40.9996,-109.0489
Colorado,4,37.0004,-109.0448
Connecticut,0,42.0498,-73.4875
Connecticut,1,42.0511,-73.4247
Connecticut,2,42.0371,-72.8146
Connecticut,3,41.9983,-72.8174
Connecticut,4,42.0044,-72.7638
Connecticut,5,42.0360,-72.7563
Connecticut,6,42.0368,-72.6945
Connecticut,7,42.0309,-72.6086
Connecticut,8,42.0269,-72.6059
Connecticut,9,42.0269,-72.5784
Connecticut,10,42.0350,-72.5729
Connecticut,11,42.0350,-72.4026
Connecticut,12,42.0248,-71.7984
Connecticut,13,41.6832,-71.7874
Connecticut,14,41.4165,-71.7984
Connecticut,15,41.3892,-71.8341
Connecticut,16,41.3273,-71.8526
Connecticut,17,41.3309,-71.8938
Connecticut,18,41.3103,-71.9302
Connecticut,19,41.2907,-72.0195
Connecticut,20,41.2618,-72.0827
Connecticut,21,41.1962,-72.4322
Connecticut,22,41.0866,-73.0007
Connecticut,23,41.0255,-73.2493
Connecticut,24,40.9509,-73.6132
Connecticut,25,40.9830,-73.6606
Connecticut,26,41.0338,-73.6723
Connecticut,27,41.1011,-73.7272
Connecticut,28,41.2153,-73.4834
Connecticut,29,41.2953,-73.5507
Connecticut,30,41.4906,-73.5329
Connecticut,31,42.0493,-73.4875
Delaware,0,39.7188,-75.7919
Delaware,1,39.5210,-75.7837
Delaware,2,38.9081,-75.7288
Delaware,3,38.5911,-75.7068
Delaware,4,38.4600,-75.6944
Delaware,5,38.4482,-74.8608
Delaware,6,38.8654,-74.8526
Delaware,7,38.8451,-75.0504
Delaware,8,39.0565,-75.1678
Delaware,9,39.2525,-75.3236
Delaware,10,39.3662,-75.4610
Delaware,11,39.4542,-75.5592
Delaware,12,39.4908,-75.5578
Delaware,13,39.5713,-75.5118
Delaware,14,39.6284,-75.5557
Delaware,15,39.8106,-75.3937
Delaware,16,39.8249,-75.4692
Delaware,17,39.8296,-75.6477
Delaware,18,39.7199,-75.7906
Florida,0,30.9988,-87.6050
Florida,1,30.9964,-86.5613
Florida,2,31.0035,-85.5313
Florida,3,31.0012,-85.1193
Florida,4,31.0023,-85.0012
Florida,5,30.9364,-84.9847
Florida,6,30.8845,-84.9367
Florida,7,30.8409,-84.9271
Florida,8,30.7902,-84.9257
Florida,9,30.7489,-84.9147
Florida,10,30.6993,-84.8611
Florida,11,30.6911,-84.4272
Florida,12,30.6509,-83.5991
Florida,13,30.5895,-82.5595
Florida,14,30.5682,-82.2134
Florida,15,30.5315,-82.2134
Florida,16,30.3883,-82.1997
Florida,17,30.3598,-82.1544
Florida,18,30.3598,-82.0638
Florida,19,30.4877,-82.0226
Florida,20,30.6308,-82.0473
Florida,21,30.6757,-82.0514
Florida,22,30.7111,-82.0377
Florida,23,30.7371,-82.0514
Florida,24,30.7678,-82.0102
Florida,25,30.7914,-82.0322
Florida,26,30.7997,-81.9717
Florida,27,30.8244,-81.9608
Florida,28,30.8056,-81.8893
Florida,29,30.7914,-81.8372
Florida,30,30.7796,-81.7960
Florida,31,30.7536,-81.6696
Florida,32,30.7289,-81.6051
Florida,33,30.7324,-81.5666
Florida,34,30.7229,-81.5295
Florida,35,30.7253,-81.4856
Florida,36,30.7111,-81.4609
Florida,37,30.7088,-81.4169
Florida,38,30.7064,-81.2274
Florida,39,30.4345,-81.2357
Florida,40,30.3160,-81.1725
Florida,41,29.7763,-81.0379
Florida,42,28.8603,-80.5861
Florida,43,28.4771,-80.3650
Florida,44,28.1882,-80.3815
Florida,45,27.1789,-79.9255
Florida,46,26.8425,-79.8198
Florida,47,26.1394,-79.9118
Florida,48,25.5115,-79.9997
Florida,49,24.8802,-80.3815
Florida,50,24.5384,-80.8704
Florida,51,24.3959,-81.9250
Florida,52,24.4496,-82.2066
Florida,53,24.5484,-82.3137
Florida,54,24.6982,-82.1997
Florida,55,25.2112,-81.3977
Florida,56,25.6019,-81.4622
Florida,57,25.9235,-81.9456
Florida,58,26.3439,-82.2876
Florida,59,26.9098,-82.5307
Florida,60,27.3315,-82.8342
Florida,61,27.7565,-83.0182
Florida,62,28.0574,-83.0017
Florida,63,28.6098,-82.8548
Florida,64,28.9697,-83.0264
Florida,65,29.0478,-83.2050
Florida,66,29.4157,-83.5318
Florida,67,29.9133,-83.9767
Florida,68,29.8930,-84.1072
Florida,69,29.6940,-84.4409
Florida,70,29.4551,-85.0465
Florida,71,29.4946,-85.3610
Florida,72,29.7262,-85.5807
Florida,73,30.1594,-86.1946
Florida,74,30.2175,-86.8510
Florida,75,30.1499,-87.5171
Florida,76,30.3006,-87.4429
Florida,77,30.4256,-87.3750
Florida,78,30.4830,-87.3743
Florida,79,30.5658,-87.3907
Florida,80,30.6344,-87.4004
Florida,81,30.6763,-87.4141
Florida,82,30.7702,-87.5253
Florida,83,30.8527,-87.6256
Florida,84,30.9470,-87.5912
Florida,85,30.9682,-87.5912
Florida,86,30.9964,-87.6050
Georgia,0,34.9974,-85.6082
Georgia,1,34.9906,-84.7266
Georgia,2,34.9895,-84.1580
Georgia,3,34.9996,-83.1088
Georgia,4,34.9287,-83.1418
Georgia,5,34.8318,-83.3025
Georgia,6,34.7281,-83.3560
Georgia,7,34.6569,-83.3080
Georgia,8,34.5744,-83.1528
Georgia,9,34.4839,-83.0072
Georgia,10,34.4681,-82.8918
Georgia,11,34.4443,-82.8589
Georgia,12,34.2674,-82.7490
Georgia,13,34.1254,-82.6831
Georgia,14,34.0140,-82.5952
Georgia,15,33.8647,-82.3988
Georgia,16,33.7563,-82.2505
Georgia,17,33.6695,-82.2217
Georgia,18,33.5963,-82.1558
Georgia,19,33.5036,-82.0432
Georgia,20,33.3707,-81.9484
Georgia,21,33.2077,-81.8303
Georgia,22,33.1674,-81.7795
Georgia,23,33.1456,-81.7424
Georgia,24,33.0881,-81.6078
Georgia,25,33.0075,-81.5034
Georgia,26,32.9418,-81.5089
Georgia,27,32.6914,-81.4142
Georgia,28,32.5815,-81.4087
Georgia,29,32.5283,-81.2769
Georgia,30,32.4576,-81.1945
Georgia,31,32.3185,-81.1642
Georgia,32,32.2151,-81.1436
Georgia,33,32.1128,-81.1134
Georgia,34,32.0477,-80.9225
Georgia,35,32.0500,-80.6960
Georgia,36,31.8881,-80.7289
Georgia,37,31.4697,-80.9665
Georgia,38,30.9988,-81.1011
Georgia,39,30.7041,-81.2288
Georgia,40,30.7241,-81.6023
Georgia,41,30.7713,-81.7657
Georgia,42,30.8221,-81.9498
Georgia,43,30.7560,-82.0239
Georgia,44,30.6379,-82.0459
Georgia,45,30.4866,-82.0239
Georgia,46,30.4309,-82.0363
Georgia,47,30.3575,-82.0610
Georgia,48,30.3598,-82.1585
Georgia,49,30.3859,-82.2025
Georgia,50,30.4842,-82.2148
Georgia,51,30.5682,-82.2162
Georgia,52,30.6131,-82.9688
Georgia,53,30.7041,-84.8639
Georgia,54,30.7831,-84.9257
Georgia,55,30.9117,-84.9586
Georgia,56,30.9741,-84.9985
Georgia,57,31.1282,-85.0630
Georgia,58,31.2116,-85.1070
Georgia,59,31.5247,-85.0493
Georgia,60,31.8006,-85.1358
Georgia,61,31.9592,-85.0919
Georgia,62,32.1570,-85.0342
Georgia,63,32.2500,-84.9023
Georgia,64,32.3974,-84.9628
Georgia,65,32.5468,-85.0342
Georgia,66,32.6949,-85.1001
Georgia,67,32.8138,-85.1660
Georgia,68,32.9833,-85.2072
Georgia,69,33.6512,-85.3418
Georgia,70,34.5620,-85.5231
Georgia,71,34.9929,-85.6068
Hawaii,0,19.5158,-154.6284
Hawaii,1,19.8894,-154.8235
Hawaii,2,20.1849,-155.0391
Hawaii,3,20.3910,-155.5952
Hawaii,4,20.8614,-155.7930
Hawaii,5,21.0948,-156.1858
Hawaii,6,21.3597,-156.6595
Hawaii,7,21.4748,-157.1182
Hawaii,8,21.5515,-157.5247
Hawaii,9,21.8832,-157.8186
Hawaii,10,22.3386,-159.2180
Hawaii,11,22.3374,-159.7508
Hawaii,12,22.1493,-160.1422
Hawaii,13,21.8857,-160.3922
Hawaii,14,21.6025,-160.3249
Hawaii,15,21.7276,-159.9939
Hawaii,16,21.6932,-159.4295
Hawaii,17,21.1037,-158.1784
Hawaii,18,20.8152,-157.4629
Hawaii,19,20.6803,-157.2171
Hawaii,20,20.3408,-156.8285
Hawaii,21,20.2931,-156.5456
Hawaii,22,20.1643,-156.1418
Hawaii,23,19.9308,-156.2393
Hawaii,24,19.2826,-156.1432
Hawaii,25,18.9881,-156.1212
Hawaii,26,18.7100,-155.7120
Hawaii,27,18.8829,-155.3673
Hawaii,28,19.2048,-154.8839
Hawaii,29,19.5158,-154.6271
Iowa,0,40.5848,-95.7623
Iowa,1,40.5785,-93.5445
Iowa,2,40.6129,-91.7372
Iowa,3,40.5545,-91.6768
Iowa,4,40.5451,-91.6246
Iowa,5,40.3622,-91.4365
Iowa,6,40.4637,-91.3623
Iowa,7,40.5482,-91.4021
Iowa,8,40.6931,-91.1124
Iowa,9,40.8107,-91.1028
Iowa,10,40.9218,-90.9668
Iowa,11,41.1642,-91.0121
Iowa,12,41.2406,-91.1082
Iowa,13,41.4067,-91.0451
Iowa,14,41.4510,-90.7086
Iowa,15,41.5178,-90.4793
Iowa,16,41.5908,-90.3419
Iowa,17,41.7457,-90.2788
Iowa,18,41.8164,-90.2074
Iowa,19,41.9023,-90.1538
Iowa,20,42.0962,-90.1744
Iowa,21,42.1441,-90.2692
Iowa,22,42.2905,-90.4298
Iowa,23,42.4093,-90.5370
Iowa,24,42.5217,-90.6400
Iowa,25,42.6360,-90.7127
Iowa,26,42.6956,-90.7883
Iowa,27,42.7712,-91.0533
Iowa,28,42.8448,-91.0904
Iowa,29,42.9082,-91.1398
Iowa,30,43.0609,-91.1549
Iowa,31,43.1391,-91.1522
Iowa,32,43.2882,-91.0547
Iowa,33,43.3322,-91.2057
Iowa,34,43.4140,-91.2236
Iowa,35,43.5008,-91.2305
Iowa,36,43.4998,-96.5973
Iowa,37,43.4818,-96.6110
Iowa,38,43.3871,-96.5245
Iowa,39,43.2232,-96.5533
Iowa,40,43.1301,-96.4421
Iowa,41,42.9243,-96.5479
Iowa,42,42.7188,-96.6357
Iowa,43,42.6158,-96.5561
Iowa,44,42.5055,-96.4847
Iowa,45,42.4599,-96.3995
Iowa,46,42.3667,-96.4050
Iowa,47,42.2722,-96.3446
Iowa,48,42.2051,-96.3625
Iowa,49,41.9983,-96.2416
Iowa,50,41.9513,-96.1372
Iowa,51,41.7662,-96.0741
Iowa,52,41.6267,-96.0988
Iowa,53,41.4561,-95.9477
Iowa,54,41.2819,-95.8804
Iowa,55,41.0338,-95.8653
Iowa,56,40.8346,-95.8365
Iowa,57,40.6775,-95.8461
Iowa,58,40.5837,-95.7610
Idaho,0,49.0000,-117.0319
Idaho,1,49.0018,-116.0486
Idaho,2,47.9752,-116.0445
Idaho,3,47.5765,-115.6915
Idaho,4,47.5487,-115.7574
Idaho,5,47.4239,-115.7595
Idaho,6,47.3109,-115.5350
Idaho,7,47.2606,-115.3235
Idaho,8,47.1888,-115.2878
Idaho,9,47.1542,-115.2493
Idaho,10,46.9728,-115.0433
Idaho,11,46.8677,-114.9472
Idaho,12,46.7201,-114.7865
Idaho,13,46.6984,-114.7549
Idaho,14,46.6325,-114.5874
Idaho,15,46.6325,-114.4638
Idaho,16,46.6466,-114.3279
Idaho,17,46.5135,-114.3430
Idaho,18,46.4530,-114.3896
Idaho,19,46.3488,-114.4144
Idaho,20,46.2682,-114.4611
Idaho,21,46.1227,-114.5105
Idaho,22,45.8585,-114.4418
Idaho,23,45.7742,-114.5654
Idaho,24,45.6745,-114.5229
Idaho,25,45.5621,-114.5654
Idaho,26,45.5439,-114.4666
Idaho,27,45.4601,-114.3375
Idaho,28,45.5468,-114.2441
Idaho,29,45.5631,-114.1342
Idaho,30,45.6889,-113.9708
Idaho,31,45.6102,-113.8403
Idaho,32,45.4409,-113.7978
Idaho,33,45.2720,-113.7085
Idaho,34,45.0260,-113.4256
Idaho,35,44.9405,-113.4998
Idaho,36,44.7887,-113.3459
Idaho,37,44.8062,-113.2471
Idaho,38,44.7350,-113.1180
Idaho,39,44.4887,-113.0246
Idaho,40,44.3592,-112.8502
Idaho,41,44.4151,-112.8310
Idaho,42,44.4887,-112.7266
Idaho,43,44.4504,-112.3901
Idaho,44,44.5347,-112.3270
Idaho,45,44.5220,-112.1127
Idaho,46,44.5582,-111.8848
Idaho,47,44.5132,-111.8271
Idaho,48,44.5396,-111.4645
Idaho,49,44.6198,-111.5057
Idaho,50,44.7292,-111.3684
Idaho,51,44.4759,-111.0539
Idaho,52,43.8623,-111.0471
Idaho,53,42.0013,-111.0471
Idaho,54,41.9962,-112.1663
Idaho,55,41.9871,-113.8458
Idaho,56,41.9942,-114.0422
Idaho,57,42.0013,-114.8222
Idaho,58,41.9973,-115.9126
Idaho,59,41.9962,-117.0140
Idaho,60,42.0013,-117.0264
Idaho,61,43.7820,-117.0277
Idaho,62,43.8330,-117.0325
Idaho,63,43.8632,-117.0030
Idaho,64,43.9073,-116.9776
Idaho,65,44.0244,-116.9302
Idaho,66,44.0491,-116.9735
Idaho,67,44.1014,-116.9330
Idaho,68,44.1561,-116.8945
Idaho,69,44.1965,-116.9714
Idaho,70,44.2442,-116.9810
Idaho,71,44.2486,-117.0339
Idaho,72,44.2304,-117.0525
Idaho,73,44.2585,-117.0895
Idaho,74,44.2806,-117.1122
Idaho,75,44.2590,-117.1541
Idaho,76,44.2973,-117.2255
Idaho,77,44.3445,-117.1994
Idaho,78,44.3813,-117.2372
Idaho,79,44.4769,-117.2269
Idaho,80,44.5234,-117.1836
Idaho,81,44.5376,-117.1458
Idaho,82,44.7423,-117.0442
Idaho,83,44.7921,-116.9316
Idaho,84,44.8568,-116.8980
Idaho,85,44.9356,-116.8327
Idaho,86,44.9624,-116.8513
Idaho,87,44.9896,-116.8554
Idaho,88,45.0313,-116.8417
Idaho,89,45.0968,-116.7819
Idaho,90,45.1627,-116.7229
Idaho,91,45.2178,-116.7105
Idaho,92,45.3213,-116.6741
Idaho,93,45.3984,-116.6185
Idaho,94,45.4433,-116.5883
Idaho,95,45.4630,-116.5553
Idaho,96,45.5371,-116.5334
Idaho,97,45.6140,-116.4640
Idaho,98,45.6904,-116.5354
Idaho,99,45.7340,-116.5354
Idaho,100,45.7541,-116.5594
Idaho,101,45.7843,-116.6357
Idaho,102,45.7781,-116.5965
Idaho,103,45.7805,-116.6597
Idaho,104,45.8259,-116.7105
Idaho,105,45.8159,-116.7586
Idaho,106,45.8341,-116.7908
Idaho,107,45.8642,-116.8046
Idaho,108,45.9053,-116.8595
Idaho,109,45.9545,-116.8739
Idaho,110,45.9769,-116.8925
Idaho,111,46.0218,-116.9302
Idaho,112,46.0932,-116.9838
Idaho,113,46.1385,-116.9344
Idaho,114,46.1727,-116.9268
Idaho,115,46.2007,-116.9646
Idaho,116,46.2435,-116.9591
Idaho,117,46.2782,-116.9920
Idaho,118,46.3152,-117.0209
Idaho,119,46.3446,-117.0511
Idaho,120,46.4270,-117.0408
Idaho,121,46.9451,-117.0394
Idaho,122,48.9996,-117.0319
Illinois,0,42.5116,-90.6290
Illinois,1,42.4924,-87.0213
Illinois,2,41.7641,-87.2067
Illinois,3,41.7611,-87.5226
Illinois,4,39.6417,-87.5336
